ordinal,name,repository,url,commit_sha,scan_status,coverage,verdict,risk_score,file_count,text_files_scanned,text_bytes_scanned,finding_count,critical_count,high_count,medium_count,binary_count,top_rule_ids,error
4957,dsh-desktop,he110Warudo/dsh-desktop,https://github.com/he110Warudo/dsh-desktop,f21a303f7edbd78961a70a061680fdafb5fbd7f6,ok,full_text_source,high_risk,50,15,14,65332,11,1,2,8,0,UNAUTHENTICATED_REMOTE_EXEC_SURFACE;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;SENSITIVE_DSH,
4958,dsh-desktop,hjq1219/dsh-desktop,https://github.com/hjq1219/dsh-desktop,914887ec9c12895dc4c36a6ce9ae0905bbba76ef,ok_partial,partial,high_risk,164,21,19,63842,31,3,11,17,1,PERSISTENT_EXECUTION_SURFACE;PERSISTENCE_UNIX;SECRET_LOG;SHELL_TRUE;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;SENSITIVE_DSH;REMOTE_DOWNLOAD,binary_like_files_not_decompiled
4959,dsh-desktop,howlma/dsh-desktop,https://github.com/howlma/dsh-desktop,6d8fe7b450ba07aafa4713753c58b14b3a602fbc,ok,full_text_source,high_risk,40,18,17,53552,12,0,1,11,0,PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;FILE_DELETE;SENSITIVE_DSH;REMOTE_DOWNLOAD,
4960,dsh-desktop,Hyna-hla/dsh-desktop,https://github.com/Hyna-hla/dsh-desktop,feb8e4b799a6965be857d1de3e8451098cd862e1,ok,full_text_source,medium_risk,21,12,11,26079,7,0,0,7,0,ARBITRARY_PROCESS;SENSITIVE_DSH;FILE_DELETE,
4961,dsh-desktop,IriskaDev/dsh-desktop,https://github.com/IriskaDev/dsh-desktop,256bdf5f1d8310ef8d4f5e4a2277f1fd7902c71c,ok,full_text_source,high_risk,42,70,69,548244,11,1,0,10,0,UNAUTHENTICATED_REMOTE_EXEC_SURFACE;SENSITIVE_DSH;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS;FILE_DELETE,
4962,dsh-desktop,Jedeiah/dsh-desktop,https://github.com/Jedeiah/dsh-desktop,34cc8f1e240d1bc674e0f6b161b835ea486bdc05,ok_partial,partial,high_risk,188,35,29,383137,39,3,11,25,5,REMOTE_EXEC_PIPE;PERSISTENT_EXECUTION_SURFACE;PLUGIN_INSTALL_COMMAND;PERSISTENCE_UNIX;DYNAMIC_EVAL;REMOTE_DOWNLOAD;SENSITIVE_DSH;BIND_ALL_INTERFACES;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4963,dsh-desktop,LvsH13/dsh-desktop,https://github.com/LvsH13/dsh-desktop,0979cbbd8df6ba5365c2dc3f3480042ce1d473b9,ok_partial,partial,high_risk,149,22,13,213863,22,7,5,10,9,PERSISTENT_EXECUTION_SURFACE;POWERSHELL_ENCODED;SENSITIVE_SOURCE_NETWORK_SINK;PERSISTENCE_WINDOWS;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4964,dsh-desktop,mos-7/dsh-desktop,https://github.com/mos-7/dsh-desktop,e652a98a9036ac654f3a9f2dc723d7f2982f1323,ok_partial,partial,high_risk,13,7,5,9600,3,0,1,2,2,SHELL_TRUE;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4965,dsh-desktop,nihaozyj7/dsh-desktop,https://github.com/nihaozyj7/dsh-desktop,0d6c7628fe5f1a09ac45f6a7c60495445e0a8feb,ok_partial,partial,high_risk,29,45,39,140076,7,0,2,5,5,PLUGIN_INSTALL_COMMAND;HARDCODED_PASSWORD;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4966,dsh-desktop,Plocr/dsh-desktop,https://github.com/Plocr/dsh-desktop,bae09c7032db0e1fbb9ff5ff9c884ad72d1ad849,ok_partial,partial,high_risk,277,70,66,322160,71,0,16,55,3,PLUGIN_INSTALL_COMMAND;SECRET_LOG;SHELL_TRUE;ARBITRARY_PROCESS;SENSITIVE_DSH;REMOTE_DOWNLOAD;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE,binary_like_files_not_decompiled
4967,dsh-desktop,ReachGa0/dsh-desktop,https://github.com/ReachGa0/dsh-desktop,73e0d0103aaff46a7a934c46bf61636393a0233b,ok_partial,partial,high_risk,88,31,26,95400,17,1,7,9,4,SENSITIVE_SOURCE_NETWORK_SINK;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;ARBITRARY_PROCESS;SENSITIVE_DSH;FILE_DELETE,binary_like_files_not_decompiled
4968,dsh-desktop,s3yf1337/dsh-desktop,https://github.com/s3yf1337/dsh-desktop,6c18b35e899296105bb532cf6ba2044f6046e8e6,ok_partial,partial,high_risk,196,68,59,3005578,44,0,16,28,8,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SECRET_LOG;PERSISTENCE_UNIX;DYNAMIC_EVAL;HARDCODED_PASSWORD;ARBITRARY_PROCESS;SENSITIVE_DSH;FILE_DELETE;REMOTE_DOWNLOAD,binary_like_files_not_decompiled
4969,dsh-desktop,sjscy05/dsh-desktop,https://github.com/sjscy05/dsh-desktop,922d01f7664034e55b33756bf3c37c1a5e5a8ca1,ok_partial,partial,high_risk,46,20,17,48968,14,0,1,13,1,SHELL_TRUE;ARBITRARY_PROCESS;SENSITIVE_DSH;REMOTE_DOWNLOAD,binary_like_files_not_decompiled
4970,dsh-desktop,SuperPaiGu/dsh-desktop,https://github.com/SuperPaiGu/dsh-desktop,fdabfd4000fda8554c6cd8365e8d92f1105b599c,ok_partial,partial,high_risk,63,18,16,43189,14,1,3,10,2,SENSITIVE_SOURCE_NETWORK_SINK;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;SENSITIVE_DSH,binary_like_files_not_decompiled
4971,dsh-desktop,TerricSH/dsh-desktop,https://github.com/TerricSH/dsh-desktop,9bd07c83ef3fc144b8e609c38cb696dec265f1cb,ok_partial,partial,high_risk,92,18,11,50901,21,1,5,15,6,UNAUTHENTICATED_REMOTE_EXEC_SURFACE;PLUGIN_INSTALL_COMMAND;SENSITIVE_BROWSER;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4972,dsh-desktop,titxue/dsh-desktop,https://github.com/titxue/dsh-desktop,df48dcd7d93609f45fbb87a74f88b7751fdce946,ok_partial,partial,high_risk,113,92,35,167203,27,0,8,19,55,PLUGIN_INSTALL_COMMAND;SECRET_LOG;DYNAMIC_EVAL;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4973,dsh-desktop,wisdomriver/dsh-desktop,https://github.com/wisdomriver/dsh-desktop,61b1a83155f2b25e8ea22ffd6583f3eb73e9f204,ok_partial,partial,high_risk,249,53,51,265888,67,0,12,55,1,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_CLOUD;ARBITRARY_PROCESS;HARDCODED_PASSWORD;SENSITIVE_DSH;FILE_DELETE;REMOTE_DOWNLOAD,binary_like_files_not_decompiled
4974,dsh-desktop,wuyuzi-luo/dsh-desktop,https://github.com/wuyuzi-luo/dsh-desktop,f04c5c1c4b275c66c6d0fafb5b923ea9ed40b981,ok_partial,partial,high_risk,167,53,43,246036,35,2,11,22,9,REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_SOURCE_NETWORK_SINK;TLS_VERIFY_DISABLED;ARBITRARY_PROCESS;SENSITIVE_DSH;REMOTE_DOWNLOAD,binary_like_files_not_decompiled
4975,dsh-desktop,xiaoyuxiaoyuqwq/dsh-desktop,https://github.com/xiaoyuxiaoyuqwq/dsh-desktop,13a02b190fa40185e0bb76ada5300adec399c959,ok_partial,partial,high_risk,69,23,20,108822,16,1,3,12,2,REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;REMOTE_DOWNLOAD;FILE_DELETE;SENSITIVE_DSH,binary_like_files_not_decompiled
4976,dsh-desktop,xuanyuying/dsh-desktop,https://github.com/xuanyuying/dsh-desktop,38f71f9e18bb0a675661c9565d7a924415848d42,ok_partial,partial,high_risk,152,28,24,73640,40,0,8,32,3,SECRET_LOG;SHELL_TRUE;PLUGIN_INSTALL_COMMAND;SENSITIVE_SOURCE_NETWORK_SINK;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE;HARDCODED_PASSWORD,binary_like_files_not_decompiled
4977,dsh-desktop,yujianjian1013/dsh-desktop,https://github.com/yujianjian1013/dsh-desktop,73e19ff10be3c20395bfaf893ec58f99fa6371bc,ok_partial,partial,high_risk,29,14,10,24052,7,0,2,5,3,SHELL_TRUE;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4978,dsh-desktop,yuzhichenai/dsh-desktop,https://github.com/yuzhichenai/dsh-desktop,32cc3873bb221ec8c6181efb3d58cfbb0aaba838,ok,full_text_source,no_obvious_malicious_findings,0,1,1,0,0,0,0,0,0,,
4979,dsh-desktop,Zhanggp98/dsh-desktop,https://github.com/Zhanggp98/dsh-desktop,004f8bd0c157e0f59bbdaa0e74883b5cbc07f2ea,ok_partial,partial,high_risk,48,20,10,53709,9,1,3,5,9,SENSITIVE_SOURCE_NETWORK_SINK;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;ARBITRARY_PROCESS;SENSITIVE_DSH,binary_like_files_not_decompiled
4980,dsh-desktop,Zomcxj/dsh-desktop,https://github.com/Zomcxj/dsh-desktop,fdb148a51eeef8a7a116fbdcf9a4438ae81693f8,ok_partial,partial,high_risk,40,18,15,99512,12,0,1,11,2,PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4981,dsh-desktop,zouzhe1/dsh-desktop,https://github.com/zouzhe1/dsh-desktop,e71aeeaad9a98bd8db5b7aa730e3c23b75236ce1,ok_partial,partial,high_risk,49,20,16,42483,11,0,4,7,2,PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4982,dsh-desktop-app,fan969690/dsh-desktop-app,https://github.com/fan969690/dsh-desktop-app,f82ff96ef3b05aec6f17a915b1703fd72e51b88b,ok_partial,partial,high_risk,38,6,5,142486,6,0,5,1,1,AUTO_APPROVAL;PERSISTENCE_WINDOWS;PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,binary_like_files_not_decompiled
4983,dsh-desktop-app,happpsee/dsh-desktop-app,https://github.com/happpsee/dsh-desktop-app,d6877b9f12c50c897b902f7276c3ea110a0d0228,ok_partial,partial,high_risk,148,117,58,646340,26,2,13,11,57,REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;DYNAMIC_EVAL;ARBITRARY_PROCESS;HARDCODED_PASSWORD;REMOTE_DOWNLOAD;SENSITIVE_DSH,binary_like_files_not_decompiled
4984,dsh-desktop-browser,Mby159/dsh-desktop-browser,https://github.com/Mby159/dsh-desktop-browser,12324840e183f549bdd7220ba2cee7b8768bca6f,ok,full_text_source,high_risk,56,14,13,41699,12,0,5,7,0,SHELL_TRUE;ARBITRARY_PROCESS,
4985,dsh-desktop-launcher,becomeless/dsh-desktop-launcher,https://github.com/becomeless/dsh-desktop-launcher,5791aa43fa0061c0ad9d628cc6f07f8c4be12d38,ok_partial,partial,high_risk,68,15,13,50214,14,2,2,10,2,POWERSHELL_ENCODED;REMOTE_EXEC_PIPE;PLUGIN_INSTALL_COMMAND;REMOTE_DOWNLOAD;FILE_DELETE;SENSITIVE_DSH,binary_like_files_not_decompiled
4986,dsh-desktop-launcher,HTUP1/dsh-desktop-launcher,https://github.com/HTUP1/dsh-desktop-launcher,0d7b8d4ef1500ef6f0e2eefb40baeece0cf9ad8f,ok_partial,partial,medium_risk,6,6,5,9437,2,0,0,2,1,SENSITIVE_DSH,binary_like_files_not_decompiled
4987,dsh-desktop-launcher,Pluszzz/dsh-desktop-launcher,https://github.com/Pluszzz/dsh-desktop-launcher,b0847d63bf6827c831cd1081e2a1668053d2bda2,ok_partial,partial,high_risk,65,21,13,43349,9,2,5,2,8,POWERSHELL_ENCODED;PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,binary_like_files_not_decompiled
4988,dsh-desktop-lifecycle,luumod/dsh-desktop-lifecycle,https://github.com/luumod/dsh-desktop-lifecycle,8e921c2e6ff6efd6ead0ff41f0d998541bcdc3d4,ok,full_text_source,high_risk,24,8,8,20605,5,1,0,4,0,POWERSHELL_ENCODED;ARBITRARY_PROCESS;SENSITIVE_DSH,
4989,dsh-desktop-mac,enoughpower/dsh-desktop-mac,https://github.com/enoughpower/dsh-desktop-mac,487b495d66084bced7b36f27ff3e3a1756f473f5,ok_partial,partial,high_risk,181,85,82,663741,55,0,4,51,1,PLUGIN_INSTALL_COMMAND;DYNAMIC_EVAL;FILE_DELETE;ARBITRARY_PROCESS;SENSITIVE_DSH,binary_like_files_not_decompiled
4990,dsh-desktop-pet,Because66666/dsh-desktop-pet,https://github.com/Because66666/dsh-desktop-pet,564866263b5becadd5190003482dd75da1156a3b,ok,full_text_source,no_obvious_malicious_findings,0,12,12,35012,0,0,0,0,0,,
4991,dsh-desktop-pet,ryjgb13500-a11y/dsh-desktop-pet,https://github.com/ryjgb13500-a11y/dsh-desktop-pet,ec4decb8902bd1012145c4f8155ae17d553b4af6,ok_partial,partial,high_risk,10,30,23,146607,2,0,1,1,7,PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4992,dsh-desktop-tray,wodongx123/dsh-desktop-tray,https://github.com/wodongx123/dsh-desktop-tray,c8c03d44453f0e7d75b3fd942b185250f90f257d,ok,full_text_source,high_risk,10,11,11,48240,2,0,1,1,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,
4993,dsh-desktop-window,hxwi1/dsh-desktop-window,https://github.com/hxwi1/dsh-desktop-window,dcf09612a4ec4605decaaae30992b967ae68628a,ok,full_text_source,high_risk,65,18,17,19258,15,0,5,10,0,PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;FILE_DELETE,
4994,dsh-details-panel,Gancaozi/dsh-details-panel,https://github.com/Gancaozi/dsh-details-panel,21426dbe9231f55cb5e07372baacbd3244e6a74d,ok,full_text_source,high_risk,7,50,49,128228,1,0,1,0,0,PLUGIN_INSTALL_COMMAND,
4995,dsh-dev,dsh-io/dsh-dev,https://github.com/dsh-io/dsh-dev,6a5f3c40b2361ad89035f16b2e716575d62e3018,ok,full_text_source,high_risk,68,32,31,80281,20,0,2,18,0,PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;FILE_DELETE,
4996,dsh-dev,Qidianyan/dsh-dev,https://github.com/Qidianyan/dsh-dev,5eac5723e71c74b661481406a2fa2e2afa6a8c15,ok,full_text_source,high_risk,20,7,7,36615,4,0,2,2,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,
4997,dsh-dev-server,MkaliezZ/dsh-dev-server,https://github.com/MkaliezZ/dsh-dev-server,95f0ce3c342b6c1e25e372b4959c6d4fc92426c3,ok,full_text_source,high_risk,10,10,10,6148,2,0,1,1,0,PLUGIN_INSTALL_COMMAND;FILE_DELETE,
4998,dsh-dev-toolbox,Qingzhou-Joshua/dsh-dev-toolbox,https://github.com/Qingzhou-Joshua/dsh-dev-toolbox,2a51f741de5dad638444a8658a750b2a3fd26103,ok_partial,partial,high_risk,17,23,16,56779,3,0,2,1,6,SHELL_TRUE;INSTALL_LIFECYCLE_SCRIPT,binary_like_files_not_decompiled
4999,dsh-devlaunch,cloader/dsh-devlaunch,https://github.com/cloader/dsh-devlaunch,514a330dda8acfd307e40d2539917f1da03fef1f,ok,full_text_source,high_risk,152,47,46,444955,36,0,11,25,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,
5000,dsh-diagon-alley,youngyangvip/dsh-diagon-alley,https://github.com/youngyangvip/dsh-diagon-alley,017692c8e85369bbbf13ca4d24edf1193287cc62,ok,full_text_source,medium_risk,3,17,16,77392,1,0,0,1,0,INSTALL_LIFECYCLE_SCRIPT,
5001,dsh-diagram,janosseaworthy466/dsh-diagram,https://github.com/janosseaworthy466/dsh-diagram,63947a7518a94c7095ff6bf0331e290b156f18da,ok,full_text_source,no_obvious_malicious_findings,0,1,1,13,0,0,0,0,0,,
5002,dsh-dice-game,zmm863-commits/dsh-dice-game,https://github.com/zmm863-commits/dsh-dice-game,627875e70ae10e904ccaa592ecd56ac4182315a3,ok_partial,partial,high_risk,45,26,24,338974,7,0,6,1,1,DYNAMIC_EVAL;FILE_DELETE,binary_like_files_not_decompiled
5003,dsh-diceframe,diceframe/dsh-diceframe,https://github.com/diceframe/dsh-diceframe,0e009dcaba496503cbf0f1d86545fde0391ac081,ok,full_text_source,medium_risk,15,27,27,104180,5,0,0,5,0,FILE_DELETE,
5004,dsh-dictate,franksong2702/dsh-dictate,https://github.com/franksong2702/dsh-dictate,8441a3d0a09e4eeaa560242284ccae6cee609899,ok_partial,partial,high_risk,16,27,22,159693,4,0,1,3,4,PLUGIN_INSTALL_COMMAND;FILE_DELETE;ARBITRARY_PROCESS,binary_like_files_not_decompiled
5005,dsh-diff-approval,9087/dsh-diff-approval,https://github.com/9087/dsh-diff-approval,a946644d9a88eb5148ee541a3961a0d10ebcf3d3,ok_partial,partial,high_risk,54,52,49,234434,10,0,6,4,2,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;INSTALL_LIFECYCLE_SCRIPT;SENSITIVE_DSH;ARBITRARY_PROCESS,binary_like_files_not_decompiled
5006,dsh-diff-vis,roushanyyzz/dsh-diff-vis,https://github.com/roushanyyzz/dsh-diff-vis,17effb38760b8d41a50fdfb4b741ae64100f34cb,ok,full_text_source,high_risk,42,11,11,67136,6,0,6,0,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE,
5007,dsh-diffstream,F-Light/dsh-diffstream,https://github.com/F-Light/dsh-diffstream,57a89d409ed3e9b3f5a34ac0768cec80a4f7cc39,ok_partial,partial,no_obvious_malicious_findings,0,10,8,25797,0,0,0,0,2,,binary_like_files_not_decompiled
5008,dsh-dingo,february2015/dsh-dingo,https://github.com/february2015/dsh-dingo,9f2274ce29c342c36584ff2ef52b30d399c14cfd,ok,full_text_source,high_risk,31,32,31,264135,6,1,1,4,0,POWERSHELL_ENCODED;SHELL_TRUE;FILE_DELETE;ARBITRARY_PROCESS,
5009,dsh-dingtalk-channel,ttmouse/dsh-dingtalk-channel,https://github.com/ttmouse/dsh-dingtalk-channel,49a9152340a167fb9cd47a48f28d451a6368391f,ok,full_text_source,high_risk,31,68,67,259158,5,0,4,1,0,SHELL_TRUE;INSTALL_LIFECYCLE_SCRIPT,
5010,dsh-diorama,ZaVang/dsh-diorama,https://github.com/ZaVang/dsh-diorama,9bd7cd7f6fc63da60082eb9fda2703e1e7c820f2,ok,full_text_source,high_risk,7,10,10,3713461,1,0,1,0,0,PLUGIN_INSTALL_COMMAND,
5011,dsh-directive-compact,ya8D/dsh-directive-compact,https://github.com/ya8D/dsh-directive-compact,b2c5bdaaec8721847a75f149a5bb9b7c412a2349,ok,full_text_source,high_risk,30,42,41,380452,6,0,3,3,0,SHELL_TRUE;SENSITIVE_DSH,
5012,dsh-dist-manager,feverZHONG/dsh-dist-manager,https://github.com/feverZHONG/dsh-dist-manager,3399d857c19f60bd46dd76bf1a853b21b0647860,ok,full_text_source,medium_risk,6,7,7,41798,2,0,0,2,0,FILE_DELETE,
5013,dsh-dlc,soli0x4ea/dsh-dlc,https://github.com/soli0x4ea/dsh-dlc,9623df64985699aa9c10a22c6f00009bb993abea,ok,full_text_source,medium_risk,18,35,34,126755,6,0,0,6,0,FILE_DELETE,
5014,dsh-dlp,CharlotteN7/dsh-dlp,https://github.com/CharlotteN7/dsh-dlp,398ca25f0043be7d4d7844ea5de0845eeb773cea,ok,full_text_source,high_risk,626,60,59,516536,114,12,44,58,0,WALLET_SECRET_WITH_NETWORK;HARD_CODED_PRIVATE_KEY;PERSISTENT_EXECUTION_SURFACE;PLUGIN_INSTALL_COMMAND;SENSITIVE_CLOUD;AUTO_APPROVAL;PERSISTENCE_UNIX;SENSITIVE_SSH;SHELL_TRUE;DISCORD_WEBHOOK;SENSITIVE_DSH;HARDCODED_PASSWORD;ARBITRARY_PROCESS;FILE_DELETE;REMOTE_DOWNLOAD,
5015,dsh-dns,uckkk/dsh-dns,https://github.com/uckkk/dsh-dns,,empty_repository,none,unavailable,0,0,0,0,0,0,0,0,0,,"fatal: ambiguous argument 'HEAD': unknown revision or path not in the working tree.
Use '--' to separate paths from revisions, like this:
'git <command> [<revision>...] -- [<file>...]'
"
5016,dsh-doc-skill,HiccupGeng/dsh-doc-skill,https://github.com/HiccupGeng/dsh-doc-skill,d5296338ad0e6aaa88edda6bb8b21bd965e772d9,ok,full_text_source,no_obvious_malicious_findings,0,4,4,18284,0,0,0,0,0,,
5017,dsh-doc-to-markdown,Nico0713520/dsh-doc-to-markdown,https://github.com/Nico0713520/dsh-doc-to-markdown,66b232818851b55be4aeccdd05b6dfee6125456a,ok_partial,partial,medium_risk,24,17,15,35235,8,0,0,8,1,FILE_DELETE;ARBITRARY_PROCESS,binary_like_files_not_decompiled
5018,dsh-docflow,mario03690/dsh-docflow,https://github.com/mario03690/dsh-docflow,6d7ef685ca2bfe1dfac9176a5adcf2380b387c53,ok,full_text_source,no_obvious_malicious_findings,0,4,4,4381,0,0,0,0,0,,
5019,dsh-docflow-workflow,SamFirefly096/dsh-docflow-workflow,https://github.com/SamFirefly096/dsh-docflow-workflow,16a6c80b3273eddcdce63baefbb92a07306b42b6,ok,full_text_source,high_risk,14,10,10,319857,2,0,2,0,0,SHELL_TRUE,
5020,dsh-docker-sidebar,fanshong/dsh-docker-sidebar,https://github.com/fanshong/dsh-docker-sidebar,cc7a09c355d2b13c6a6c6ec5f554e04829342245,ok,full_text_source,no_obvious_malicious_findings,0,6,6,25302,0,0,0,0,0,,
5021,dsh-docs,MkaliezZ/dsh-docs,https://github.com/MkaliezZ/dsh-docs,ed5d434efe45d2bc5f7a23638ea48a487c202e86,ok,full_text_source,high_risk,7,10,10,5662,1,0,1,0,0,PLUGIN_INSTALL_COMMAND,
5022,dsh-docs,protoctistmoses143/dsh-docs,https://github.com/protoctistmoses143/dsh-docs,46a7b068719b51f051da54f0606e1d0cd53c2350,ok_partial,partial,high_risk,82,63,61,266564,23,1,1,21,1,REMOTE_DOWNLOAD_AND_EXECUTION;SHELL_TRUE;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE;ARBITRARY_PROCESS;REMOTE_DOWNLOAD;SENSITIVE_DSH,binary_like_files_not_decompiled
5023,dsh-doctor-windows,sublatesublate-design/dsh-doctor-windows,https://github.com/sublatesublate-design/dsh-doctor-windows,7ed5bd36299c55059b386d11713d5b9ac758544b,ok,full_text_source,high_risk,13,14,13,35643,3,0,1,2,0,SHELL_TRUE;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS,
5024,dsh-document,jiaoqsh/dsh-document,https://github.com/jiaoqsh/dsh-document,393aad9bbc454f4ac182ac8326e2749cdd761514,ok_partial,partial,high_risk,37,30,24,77582,7,0,4,3,5,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE,binary_like_files_not_decompiled
5025,dsh-done-notifier,tdeluna024-ui/dsh-done-notifier,https://github.com/tdeluna024-ui/dsh-done-notifier,365d33aa39eb85d93fa37bafdddaf1f827f23eca,ok_partial,partial,no_obvious_malicious_findings,0,8,6,6491,0,0,0,0,2,,binary_like_files_not_decompiled
5026,dsh-done-whale,wally8-8/dsh-done-whale,https://github.com/wally8-8/dsh-done-whale,5b3a595eff47c35e0e34859e873c30f32a2ea539,ok,full_text_source,high_risk,7,6,6,9945,1,0,1,0,0,PLUGIN_INSTALL_COMMAND,
5027,dsh-doom,Banboosu/dsh-doom,https://github.com/Banboosu/dsh-doom,ef19d4fea7b2a7ca128fe471b77c57926a3563fb,ok_partial,partial,high_risk,52,39,23,332186,12,0,4,8,15,SHELL_TRUE;BINARY_ARTIFACT;WILDCARD_CORS;FILE_DELETE;GIT_CLONE;REMOTE_DOWNLOAD,binary_like_files_not_decompiled; precompiled_binary_artifacts_not_decompiled
5028,dsh-doubao-voice,Vorpal-poem/dsh-doubao-voice,https://github.com/Vorpal-poem/dsh-doubao-voice,6fc9b21249944c46b9cc237c3001fbebfd860b1c,ok,full_text_source,medium_risk,21,13,13,98125,7,0,0,7,0,SENSITIVE_DSH;ARBITRARY_PROCESS;HARDCODED_PASSWORD,
5029,dsh-double,Junkrat9527/dsh-double,https://github.com/Junkrat9527/dsh-double,9bfe0c7b09aa48109ddbb154b9817bdec437fd63,ok,full_text_source,high_risk,61,16,16,88489,16,1,1,14,0,PERSISTENT_EXECUTION_SURFACE;PERSISTENCE_UNIX;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE;REMOTE_DOWNLOAD,
5030,dsh-double-shift-file-search,codezha/dsh-double-shift-file-search,https://github.com/codezha/dsh-double-shift-file-search,b34c295bc72b304b97eae2caebd78822d6857b28,ok,full_text_source,no_obvious_malicious_findings,0,12,12,43332,0,0,0,0,0,,
5031,dsh-download-progress,azhe411/dsh-download-progress,https://github.com/azhe411/dsh-download-progress,cd0cfdf519e17be16f01b07b3d25dba1ec268dca,ok_partial,partial,medium_risk,24,12,11,47162,8,0,0,8,1,ARBITRARY_PROCESS;SENSITIVE_DSH;PATH_USER_INPUT,binary_like_files_not_decompiled
5032,dsh-download-progress,nanshanzhaoji/dsh-download-progress,https://github.com/nanshanzhaoji/dsh-download-progress,052917db31285668140a85e14cd5e4636ab644e1,ok,full_text_source,high_risk,14,9,9,31552,2,0,2,0,0,PLUGIN_INSTALL_COMMAND,
5033,dsh-dracula-theme,ossFrankFrank/dsh-dracula-theme,https://github.com/ossFrankFrank/dsh-dracula-theme,684d09a59a62e4180ac087918cb4f6d5aeffef9f,ok_partial,partial,high_risk,7,18,17,107933,1,0,1,0,1,SECRET_LOG,binary_like_files_not_decompiled
5034,dsh-drag-to-attachment,djt889/dsh-drag-to-attachment,https://github.com/djt889/dsh-drag-to-attachment,84dfc17cd1a7ed5b23dcdf68afad69ae61234555,ok,full_text_source,high_risk,44,8,8,144925,8,0,5,3,0,SHELL_TRUE;ARBITRARY_PROCESS;SENSITIVE_DSH,
5035,dsh-draw,PerryLink/dsh-draw,https://github.com/PerryLink/dsh-draw,be434672eb95cbb2ec5125f0bf5be28f5e4269cf,ok,full_text_source,high_risk,174,70,69,331001,50,0,6,44,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS;FILE_DELETE,
5036,dsh-drop-preview,Cheyeah/dsh-drop-preview,https://github.com/Cheyeah/dsh-drop-preview,f92f618cde43d1f689a12868610f066c974d3f5c,ok,full_text_source,high_risk,57,9,9,182966,11,0,6,5,0,SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS,
5037,DSH-dseyes,Okkay712/DSH-dseyes,https://github.com/Okkay712/DSH-dseyes,64b04117fa4ba8a87d1dad1387555c5b39f6c20f,ok,full_text_source,high_risk,49,12,11,58586,9,2,1,6,0,SENSITIVE_SOURCE_NETWORK_SINK;PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,
